couple	bande	mod	piege	code	date	order	family	genus	species	eff	session	Rspec	Rgen	Rspec_taxon	Rgen_taxon	code2	code3	codex
7	BF	05m	B	7BF05mB	8/8	Araneae	Segestriidae	Segestria	bavarica	1	2	x	x	Segestriidae_Segestria_bavarica	Segestriidae_Segestria	7BF05m	7BF	7BFB
7	BF	05m	B	7BF05mB	8/8	Araneae	Thomisidae	Xysticus	sp.	1	2		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	7BF05m	7BF	7BFB
7	BF	05m	B	7BF05mB	8/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	7BF05m	7BF	7BFB
7	BF	05m	B	7BF05mB	8/8	Neuroptera				0	2			__	_	7BF05m	7BF	7BFB
7	BF	05m	B	7BF05mB	8/8	Opiliones				0	2			__	_	7BF05m	7BF	7BFB
7	BF	20m	B	7BF20mB	8/8	Araneae	Linyphiidae	Tenuiphantes	sp.	1	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	7BF20m	7BF	7BFB
7	BF	20m	B	7BF20mB	8/8	Araneae	Oxyopidae	Oxyopes	sp.	1	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	7BF20m	7BF	7BFB
7	BF	20m	B	7BF20mB	8/8	Araneae	Theridiidae	Theridion	betteni	1	2	x	x	Theridiidae_Theridion_betteni	Theridiidae_Theridion	7BF20m	7BF	7BFB
7	BF	20m	B	7BF20mB	8/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	7BF20m	7BF	7BFB
7	BF	20m	B	7BF20mB	8/8	Neuroptera				0	2			__	_	7BF20m	7BF	7BFB
7	BF	20m	B	7BF20mB	8/8	Opiliones				0	2			__	_	7BF20m	7BF	7BFB
7	BF	00m	F	7BF00mF	3/9	Araneae	Oxyopidae	Oxyopes	sp.	4	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	7BF00m	7BF	7BFF
7	BF	00m	F	7BF00mF	3/9	Araneae	Pisauridae	Pisaura	mirabilis	6	2	x	x	Pisauridae_Pisaura_mirabilis	Pisauridae_Pisaura	7BF00m	7BF	7BFF
7	BF	00m	F	7BF00mF	3/9	Araneae	Thomisidae	Thomisus	sp.	1	2		x	Thomisidae_Thomisus_sp.	Thomisidae_Thomisus	7BF00m	7BF	7BFF
7	BF	00m	F	7BF00mF	3/9	Araneae	Thomisidae	Xysticus	sp.	8	2		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	7BF00m	7BF	7BFF
7	BF	00m	F	7BF00mF	3/9	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	7BF00m	7BF	7BFF
7	BF	00m	F	7BF00mF	3/9	Neuroptera	Chrysopidae			4	2			Chrysopidae__	Chrysopidae_	7BF00m	7BF	7BFF
7	BF	00m	F	7BF00mF	3/9	Opiliones				0	2			__	_	7BF00m	7BF	7BFF
7	BF	00m	P	7BF00mP	15/8	Araneae	Gnaphosidae			1	2			Gnaphosidae__	Gnaphosidae_	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Araneae	Lycosidae	Pardosa	sp.	1	2		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Araneae	Lycosidae	Trochosa	sp.	4	2		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Araneae	Lycosidae			2	2			Lycosidae__	Lycosidae_	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Coleoptera	Carabidae	Pseudoophonus	rufipes	2	2	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Neuroptera				0	2			__	_	7BF00m	7BF	7BFP
7	BF	00m	P	7BF00mP	15/8	Opiliones				0	2			__	_	7BF00m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Gnaphosidae	Gnaphosa	sp.	1	2		x	Gnaphosidae_Gnaphosa_sp.	Gnaphosidae_Gnaphosa	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Gnaphosidae			1	2			Gnaphosidae__	Gnaphosidae_	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Linyphiidae	Erigone	sp.	1	2		x	Linyphiidae_Erigone_sp.	Linyphiidae_Erigone	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Linyphiidae	Pelecopsis	sp.	1	2		x	Linyphiidae_Pelecopsis_sp.	Linyphiidae_Pelecopsis	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Linyphiidae	Tenuiphantes	sp.	1	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Lycosidae	Trochosa	sp.	6	2		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Lycosidae	Xerolycosa	miniata	1	2	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Lycosidae			4	2			Lycosidae__	Lycosidae_	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Araneae	Theridiidae	Theridion	hannoniae	1	2	x	x	Theridiidae_Theridion_hannoniae	Theridiidae_Theridion	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Coleoptera	Carabidae	Harpalus	sp.	1	2		x	Carabidae_Harpalus_sp.	Carabidae_Harpalus	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Neuroptera				0	2			__	_	7BF05m	7BF	7BFP
7	BF	05m	P	7BF05mP	15/8	Opiliones				0	2			__	_	7BF05m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Araneae	Gnaphosidae	Gnaphosa	sp.	1	2		x	Gnaphosidae_Gnaphosa_sp.	Gnaphosidae_Gnaphosa	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Araneae	Gnaphosidae	Zelotes	sp.	1	2		x	Gnaphosidae_Zelotes_sp.	Gnaphosidae_Zelotes	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Araneae	Lycosidae	Trochosa	robusta	1	2	x	x	Lycosidae_Trochosa_robusta	Lycosidae_Trochosa	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Araneae	Lycosidae	Trochosa	sp.	5	2		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Coleoptera	Carabidae	Harpalus	affinis	1	2	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Coleoptera	Carabidae	Pseudoophonus	rufipes	1	2	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Neuroptera				0	2			__	_	7BF20m	7BF	7BFP
7	BF	20m	P	7BF20mP	15/8	Opiliones				0	2			__	_	7BF20m	7BF	7BFP
8	BE	00m	B	8BE00mB	10/8	Araneae	Araneidae	Mangora	acalypha	2	2	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Araneae	Linyphiidae	Tenuiphantes	sp.	3	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Araneae	Oxyopidae	Oxyopes	sp.	3	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Araneae	Philodromidae			2	2			Philodromidae__	Philodromidae_	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Araneae	Salticidae	Salticus	sp.	1	2		x	Salticidae_Salticus_sp.	Salticidae_Salticus	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Araneae	Segestriidae	Segestria	sp.	1	2		x	Segestriidae_Segestria_sp.	Segestriidae_Segestria	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Araneae	Theridiidae			1	2			Theridiidae__	Theridiidae_	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Neuroptera				0	2			__	_	8BE00m	8BE	8BEB
8	BE	00m	B	8BE00mB	10/8	Opiliones				0	2			__	_	8BE00m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Linyphiidae	Tenuiphantes	tenuis	1	2	x	x	Linyphiidae_Tenuiphantes_tenuis	Linyphiidae_Tenuiphantes	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Philodromidae			2	2			Philodromidae__	Philodromidae_	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Salticidae	Pseudeuophrys	sp.	7	2		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Salticidae	Salticus	sp.	1	2		x	Salticidae_Salticus_sp.	Salticidae_Salticus	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Theridiidae	Cryptachaea	riparia	1	2	x	x	Theridiidae_Cryptachaea_riparia	Theridiidae_Cryptachaea	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Theridiidae	Theridion	sp.	1	2		x	Theridiidae_Theridion_sp.	Theridiidae_Theridion	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae	Theridiidae			3	2			Theridiidae__	Theridiidae_	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Araneae				2	2			__	_	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Neuroptera				0	2			__	_	8BE05m	8BE	8BEB
8	BE	05m	B	8BE05mB	28/8	Opiliones				0	2			__	_	8BE05m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Araneidae			1	2			Araneidae__	Araneidae_	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Clubionidae	Clubiona	sp.	1	2		x	Clubionidae_Clubiona_sp.	Clubionidae_Clubiona	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Linyphiidae	Tenuiphantes	sp.	1	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Lycosidae	Pardosa	sp.	1	2		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Oxyopidae	Oxyopes	sp.	1	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Philodromidae			1	2			Philodromidae__	Philodromidae_	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Salticidae	Pseudeuophrys	sp.	5	2		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Sparassidae			1	2			Sparassidae__	Sparassidae_	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Araneae	Thomisidae	Xysticus	sp.	1	2		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Neuroptera				0	2			__	_	8BE20m	8BE	8BEB
8	BE	20m	B	8BE20mB	28/8	Opiliones				0	2			__	_	8BE20m	8BE	8BEB
8	BE	00m	F	8BE00mF	28/8	Araneae	Oxyopidae	Oxyopes	sp.	1	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BE00m	8BE	8BEF
8	BE	00m	F	8BE00mF	28/8	Araneae	Theridiidae			2	2			Theridiidae__	Theridiidae_	8BE00m	8BE	8BEF
8	BE	00m	F	8BE00mF	28/8	Araneae	Thomisidae	Thomisus	sp.	1	2		x	Thomisidae_Thomisus_sp.	Thomisidae_Thomisus	8BE00m	8BE	8BEF
8	BE	00m	F	8BE00mF	28/8	Araneae	Thomisidae	Xysticus	sp.	2	2		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	8BE00m	8BE	8BEF
8	BE	00m	F	8BE00mF	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE00m	8BE	8BEF
8	BE	00m	F	8BE00mF	28/8	Neuroptera	Hemerobiidae	Hemerobius	sp.	2	2		x	Hemerobiidae_Hemerobius_sp.	Hemerobiidae_Hemerobius	8BE00m	8BE	8BEF
8	BE	00m	F	8BE00mF	28/8	Opiliones	Phalangiidae			1	2			Phalangiidae__	Phalangiidae_	8BE00m	8BE	8BEF
8	BE	00m	P	8BE00mP	15/8	Araneae	Linyphiidae	Pelecopsis	sp.	1	2		x	Linyphiidae_Pelecopsis_sp.	Linyphiidae_Pelecopsis	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Araneae	Lycosidae	Pardosa	sp.	2	2		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Araneae	Lycosidae	Trochosa	sp.	1	2		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Araneae	Tetragnathidae	Pachygnatha	degeeri	5	2	x	x	Tetragnathidae_Pachygnatha_degeeri	Tetragnathidae_Pachygnatha	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Coleoptera				0	2			__	_	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Neuroptera				0	2			__	_	8BE00m	8BE	8BEP
8	BE	00m	P	8BE00mP	15/8	Opiliones				0	2			__	_	8BE00m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Linyphiidae	Erigone	autumnalis	1	2	x	x	Linyphiidae_Erigone_autumnalis	Linyphiidae_Erigone	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Linyphiidae	Mermessus	trilobatus	1	2	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Lycosidae	Pardosa	prativaga	2	2	x	x	Lycosidae_Pardosa_prativaga	Lycosidae_Pardosa	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Lycosidae	Pardosa	proxima	1	2	x	x	Lycosidae_Pardosa_proxima	Lycosidae_Pardosa	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Lycosidae	Pardosa	sp.	1	2		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Lycosidae	Trochosa	sp.	6	2		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Araneae	Lycosidae			2	2			Lycosidae__	Lycosidae_	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Coleoptera	Carabidae	Harpalus	dimidiatus	1	2	x	x	Carabidae_Harpalus_dimidiatus	Carabidae_Harpalus	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Coleoptera	Carabidae	Ophonus	ardosiacus	1	2	x	x	Carabidae_Ophonus_ardosiacus	Carabidae_Ophonus	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Coleoptera	Carabidae	Pseudoophonus	rufipes	1	2	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Neuroptera				0	2			__	_	8BE05m	8BE	8BEP
8	BE	05m	P	8BE05mP	15/8	Opiliones				0	2			__	_	8BE05m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Gnaphosidae			1	2			Gnaphosidae__	Gnaphosidae_	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Linyphiidae	Erigone	sp.	1	2		x	Linyphiidae_Erigone_sp.	Linyphiidae_Erigone	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Lycosidae	Pardosa	proxima	1	2	x	x	Lycosidae_Pardosa_proxima	Lycosidae_Pardosa	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Lycosidae	Pardosa	sp.	2	2		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Lycosidae	Trochosa	sp.	4	2		x	Lycosidae_Trochosa_sp.	Lycosidae_Trochosa	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Lycosidae	Xerolycosa	miniata	2	2	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Lycosidae	Xerolycosa	sp.	2	2		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Araneae	Lycosidae			10	2			Lycosidae__	Lycosidae_	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Coleoptera	Carabidae	Amara	aenea	1	2	x	x	Carabidae_Amara_aenea	Carabidae_Amara	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Coleoptera	Carabidae	Harpalus	dimidiatus	1	2	x	x	Carabidae_Harpalus_dimidiatus	Carabidae_Harpalus	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Neuroptera				0	2			__	_	8BE20m	8BE	8BEP
8	BE	20m	P	8BE20mP	15/8	Opiliones	Phalangiidae	Phalangium	opilio	1	2	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	8BE20m	8BE	8BEP
8	BF	00m	B	8BF00mB	28/8	Araneae	Linyphiidae	Tenuiphantes	sp.	4	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Mimetidae	Ero	sp.	2	2		x	Mimetidae_Ero_sp.	Mimetidae_Ero	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Oxyopidae	Oxyopes	sp.	2	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Philodromidae			2	2			Philodromidae__	Philodromidae_	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Pisauridae	Pisaura	mirabilis	1	2	x	x	Pisauridae_Pisaura_mirabilis	Pisauridae_Pisaura	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Salticidae	Pseudeuophrys	sp.	3	2		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Thomisidae			1	2			Thomisidae__	Thomisidae_	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Araneae	Uloboridae			1	2			Uloboridae__	Uloboridae_	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Neuroptera				0	2			__	_	8BF00m	8BF	8BFB
8	BF	00m	B	8BF00mB	28/8	Opiliones	Phalangiidae	Phalangium	opilio	1	2	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	8BF00m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Araneidae	Mangora	acalypha	2	2	x	x	Araneidae_Mangora_acalypha	Araneidae_Mangora	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Araneidae			1	2			Araneidae__	Araneidae_	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Linyphiidae	Tenuiphantes	sp.	4	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Oxyopidae	Oxyopes	sp.	7	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Salticidae	Evarcha	arcuata	3	2	x	x	Salticidae_Evarcha_arcuata	Salticidae_Evarcha	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Salticidae	Pseudeuophrys	sp.	2	2		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Salticidae			1	2			Salticidae__	Salticidae_	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Araneae	Theridiidae	Cryptachaea	sp.	1	2		x	Theridiidae_Cryptachaea_sp.	Theridiidae_Cryptachaea	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Neuroptera				0	2			__	_	8BF05m	8BF	8BFB
8	BF	05m	B	8BF05mB	28/8	Opiliones	Phalangiidae			2	2			Phalangiidae__	Phalangiidae_	8BF05m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Linyphiidae	Tenuiphantes	sp.	1	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Oxyopidae	Oxyopes	sp.	6	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Philodromidae			4	2			Philodromidae__	Philodromidae_	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Salticidae	Pseudeuophrys	sp.	3	2		x	Salticidae_Pseudeuophrys_sp.	Salticidae_Pseudeuophrys	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Salticidae	Salticus	sp.	1	2		x	Salticidae_Salticus_sp.	Salticidae_Salticus	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Segestriidae			1	2			Segestriidae__	Segestriidae_	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Thomisidae	Xysticus	sp.	3	2		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae	Uloboridae			1	2			Uloboridae__	Uloboridae_	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Araneae				1	2			__	_	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Neuroptera				0	2			__	_	8BF20m	8BF	8BFB
8	BF	20m	B	8BF20mB	28/8	Opiliones	Phalangiidae	Phalangium	opilio	1	2	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	8BF20m	8BF	8BFB
8	BF	00m	F	8BF00mF	28/8	Araneae	Oxyopidae	Oxyopes	sp.	3	2		x	Oxyopidae_Oxyopes_sp.	Oxyopidae_Oxyopes	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Araneae	Philodromidae			1	2			Philodromidae__	Philodromidae_	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Araneae	Salticidae	Ballus	sp.	1	2		x	Salticidae_Ballus_sp.	Salticidae_Ballus	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Araneae	Salticidae			1	2			Salticidae__	Salticidae_	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Araneae	Thomisidae	Runcinia	grammica	2	2	x	x	Thomisidae_Runcinia_grammica	Thomisidae_Runcinia	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Araneae	Thomisidae	Xysticus	sp.	2	2		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Dermaptera	Forficulidae			0	2			Forficulidae__	Forficulidae_	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Neuroptera	Chrysopidae			2	2			Chrysopidae__	Chrysopidae_	8BF00m	8BF	8BFF
8	BF	00m	F	8BF00mF	28/8	Opiliones				0	2			__	_	8BF00m	8BF	8BFF
8	BF	00m	P	8BF00mP	15/8	Araneae	Linyphiidae	Tenuiphantes	sp.	2	2		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	15/8	Araneae	Lycosidae	Hogna	radiata	1	2	x	x	Lycosidae_Hogna_radiata	Lycosidae_Hogna	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	15/8	Araneae	Lycosidae	Xerolycosa	sp.	2	2		x	Lycosidae_Xerolycosa_sp.	Lycosidae_Xerolycosa	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	15/8	Araneae	Lycosidae			2	2			Lycosidae__	Lycosidae_	8BF00m	8BF	8BFP
8	BF	00m	P	8BF00mP	15/8	Araneae	Theridiidae			1	2			Theridiidae__	Theridiidae_	8BF00m	8BF	8BFP
