"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs"
"1451","2","BF","20m","P","2BF20mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BF20m","2BF","2BFP"," ","2BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1452","2","BF","20m","P","2BF20mP","13/8","Neuroptera","","","",0,"2","","","__","_","2BF20m","2BF","2BFP"," ","2BF20m 2","Neuroptera___","O_Neuroptera___"
"1453","2","BF","20m","P","2BF20mP","13/8","Opiliones","Phalangiidae","Phalangium","opilio",2,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BF20m","2BF","2BFP","Phalangium opilio","2BF20m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio"
"1454","6","BE","00m","B","6BE00mB","8/8","Araneae","Araneidae","Mangora","acalypha",1,"2","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","6BE00m","6BE","6BEB","Mangora acalypha","6BE00m 2","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"1455","6","BE","00m","B","6BE00mB","8/8","Araneae","Gnaphosidae","","",1,"2","","","Gnaphosidae__","Gnaphosidae_","6BE00m","6BE","6BEB"," ","6BE00m 2","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__"
"1456","6","BE","00m","B","6BE00mB","8/8","Araneae","Oxyopidae","Oxyopes","sp.",2,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","6BE00m","6BE","6BEB","Oxyopes sp.","6BE00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"1457","6","BE","00m","B","6BE00mB","8/8","Araneae","Pisauridae","Pisaura","mirabilis",1,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","6BE00m","6BE","6BEB","Pisaura mirabilis","6BE00m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis"
"1458","6","BE","00m","B","6BE00mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",2,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","6BE00m","6BE","6BEB","Pseudeuophrys sp.","6BE00m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"1459","6","BE","00m","B","6BE00mB","8/8","Araneae","Salticidae","Salticus","sp.",4,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","6BE00m","6BE","6BEB","Salticus sp.","6BE00m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp."
"1460","6","BE","00m","B","6BE00mB","8/8","Araneae","Thomisidae","Xysticus","sp.",4,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BE00m","6BE","6BEB","Xysticus sp.","6BE00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"1461","6","BE","00m","B","6BE00mB","8/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BE00m","6BE","6BEB"," ","6BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1462","6","BE","00m","B","6BE00mB","8/8","Neuroptera","","","",0,"2","","","__","_","6BE00m","6BE","6BEB"," ","6BE00m 2","Neuroptera___","O_Neuroptera___"
"1463","6","BE","00m","B","6BE00mB","8/8","Opiliones","Phalangiidae","Phalangium","opilio",2,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","6BE00m","6BE","6BEB","Phalangium opilio","6BE00m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio"
"1464","6","BE","05m","B","6BE05mB","8/8","Araneae","Araneidae","Argiope","bruennichi",1,"2","x","x","Araneidae_Argiope_bruennichi","Araneidae_Argiope","6BE05m","6BE","6BEB","Argiope bruennichi","6BE05m 2","Araneae_Araneidae_Argiope_bruennichi","S_Araneae_Araneidae_Argiope_bruennichi"
"1465","6","BE","05m","B","6BE05mB","8/8","Araneae","Araneidae","Mangora","acalypha",1,"2","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","6BE05m","6BE","6BEB","Mangora acalypha","6BE05m 2","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha"
"1466","6","BE","05m","B","6BE05mB","8/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","6BE05m","6BE","6BEB","Tenuiphantes sp.","6BE05m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp."
"1467","6","BE","05m","B","6BE05mB","8/8","Araneae","Oxyopidae","Oxyopes","sp.",1,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","6BE05m","6BE","6BEB","Oxyopes sp.","6BE05m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"1468","6","BE","05m","B","6BE05mB","8/8","Araneae","Pisauridae","Pisaura","mirabilis",2,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","6BE05m","6BE","6BEB","Pisaura mirabilis","6BE05m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis"
"1469","6","BE","05m","B","6BE05mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",8,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","6BE05m","6BE","6BEB","Pseudeuophrys sp.","6BE05m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"1470","6","BE","05m","B","6BE05mB","8/8","Araneae","Salticidae","Salticus","scenicus",1,"2","x","x","Salticidae_Salticus_scenicus","Salticidae_Salticus","6BE05m","6BE","6BEB","Salticus scenicus","6BE05m 2","Araneae_Salticidae_Salticus_scenicus","S_Araneae_Salticidae_Salticus_scenicus"
"1471","6","BE","05m","B","6BE05mB","8/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","6BE05m","6BE","6BEB","Salticus sp.","6BE05m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp."
"1472","6","BE","05m","B","6BE05mB","8/8","Araneae","Thomisidae","Xysticus","sp.",7,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BE05m","6BE","6BEB","Xysticus sp.","6BE05m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"1473","6","BE","05m","B","6BE05mB","8/8","Dermaptera","Forficulidae","Forficula","auricularia",1,"2","x","x","Forficulidae_Forficula_auricularia","Forficulidae_Forficula","6BE05m","6BE","6BEB","Forficula auricularia","6BE05m 2","Dermaptera_Forficulidae_Forficula_auricularia","S_Dermaptera_Forficulidae_Forficula_auricularia"
"1474","6","BE","05m","B","6BE05mB","8/8","Neuroptera","","","",0,"2","","","__","_","6BE05m","6BE","6BEB"," ","6BE05m 2","Neuroptera___","O_Neuroptera___"
"1475","6","BE","05m","B","6BE05mB","8/8","Opiliones","","","",0,"2","","","__","_","6BE05m","6BE","6BEB"," ","6BE05m 2","Opiliones___","O_Opiliones___"
"1476","6","BE","20m","B","6BE20mB","8/8","Araneae","Gnaphosidae","","",1,"2","","","Gnaphosidae__","Gnaphosidae_","6BE20m","6BE","6BEB"," ","6BE20m 2","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__"
"1477","6","BE","20m","B","6BE20mB","8/8","Araneae","Oxyopidae","Oxyopes","sp.",6,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","6BE20m","6BE","6BEB","Oxyopes sp.","6BE20m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"1478","6","BE","20m","B","6BE20mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",5,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","6BE20m","6BE","6BEB","Pseudeuophrys sp.","6BE20m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"1479","6","BE","20m","B","6BE20mB","8/8","Araneae","Segestriidae","Segestria","bavarica",1,"2","x","x","Segestriidae_Segestria_bavarica","Segestriidae_Segestria","6BE20m","6BE","6BEB","Segestria bavarica","6BE20m 2","Araneae_Segestriidae_Segestria_bavarica","S_Araneae_Segestriidae_Segestria_bavarica"
"1480","6","BE","20m","B","6BE20mB","8/8","Araneae","Sparassidae","Micrommata","sp.",1,"2","","x","Sparassidae_Micrommata_sp.","Sparassidae_Micrommata","6BE20m","6BE","6BEB","Micrommata sp.","6BE20m 2","Araneae_Sparassidae_Micrommata_sp.","G_Araneae_Sparassidae_Micrommata_sp."
"1481","6","BE","20m","B","6BE20mB","8/8","Araneae","Thomisidae","Xysticus","sp.",5,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BE20m","6BE","6BEB","Xysticus sp.","6BE20m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"1482","6","BE","20m","B","6BE20mB","8/8","Araneae","","","",1,"2","","","__","_","6BE20m","6BE","6BEB"," ","6BE20m 2","Araneae___","O_Araneae___"
"1483","6","BE","20m","B","6BE20mB","8/8","Dermaptera","Forficulidae","Forficula","auricularia",1,"2","x","x","Forficulidae_Forficula_auricularia","Forficulidae_Forficula","6BE20m","6BE","6BEB","Forficula auricularia","6BE20m 2","Dermaptera_Forficulidae_Forficula_auricularia","S_Dermaptera_Forficulidae_Forficula_auricularia"
"1484","6","BE","20m","B","6BE20mB","8/8","Neuroptera","Chrysopidae","Chrysoperla","sp.",1,"2","","x","Chrysopidae_Chrysoperla_sp.","Chrysopidae_Chrysoperla","6BE20m","6BE","6BEB","Chrysoperla sp.","6BE20m 2","Neuroptera_Chrysopidae_Chrysoperla_sp.","G_Neuroptera_Chrysopidae_Chrysoperla_sp."
"1485","6","BE","20m","B","6BE20mB","8/8","Opiliones","","","",0,"2","","","__","_","6BE20m","6BE","6BEB"," ","6BE20m 2","Opiliones___","O_Opiliones___"
"1486","6","BE","00m","F","6BE00mF","8/8","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","6BE00m","6BE","6BEF"," ","6BE00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__"
"1487","6","BE","00m","F","6BE00mF","8/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BE00m","6BE","6BEF"," ","6BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1488","6","BE","00m","F","6BE00mF","8/8","Neuroptera","","","",0,"2","","","__","_","6BE00m","6BE","6BEF"," ","6BE00m 2","Neuroptera___","O_Neuroptera___"
"1489","6","BE","00m","F","6BE00mF","8/8","Opiliones","","","",0,"2","","","__","_","6BE00m","6BE","6BEF"," ","6BE00m 2","Opiliones___","O_Opiliones___"
"1490","6","BE","00m","P","6BE00mP","15/8","Araneae","Linyphiidae","","",1,"2","","","Linyphiidae__","Linyphiidae_","6BE00m","6BE","6BEP"," ","6BE00m 2","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__"
"1491","6","BE","00m","P","6BE00mP","15/8","Araneae","Lycosidae","Pardosa","sp.",1,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","6BE00m","6BE","6BEP","Pardosa sp.","6BE00m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp."
"1492","6","BE","00m","P","6BE00mP","15/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","6BE00m","6BE","6BEP"," ","6BE00m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__"
"1493","6","BE","00m","P","6BE00mP","15/8","Coleoptera","Carabidae","Harpalus","affinis",2,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","6BE00m","6BE","6BEP","Harpalus affinis","6BE00m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis"
"1494","6","BE","00m","P","6BE00mP","15/8","Coleoptera","Carabidae","Harpalus","pygmaeus",1,"2","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","6BE00m","6BE","6BEP","Harpalus pygmaeus","6BE00m 2","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus"
"1495","6","BE","00m","P","6BE00mP","15/8","Coleoptera","Carabidae","Harpalus","smaragdinus",4,"2","x","x","Carabidae_Harpalus_smaragdinus","Carabidae_Harpalus","6BE00m","6BE","6BEP","Harpalus smaragdinus","6BE00m 2","Coleoptera_Carabidae_Harpalus_smaragdinus","S_Coleoptera_Carabidae_Harpalus_smaragdinus"
"1496","6","BE","00m","P","6BE00mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BE00m","6BE","6BEP"," ","6BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1497","6","BE","00m","P","6BE00mP","15/8","Neuroptera","","","",0,"2","","","__","_","6BE00m","6BE","6BEP"," ","6BE00m 2","Neuroptera___","O_Neuroptera___"
"1498","6","BE","00m","P","6BE00mP","15/8","Opiliones","","","",0,"2","","","__","_","6BE00m","6BE","6BEP"," ","6BE00m 2","Opiliones___","O_Opiliones___"
"1499","6","BE","05m","P","6BE05mP","15/8","Araneae","Linyphiidae","","",1,"2","","","Linyphiidae__","Linyphiidae_","6BE05m","6BE","6BEP"," ","6BE05m 2","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__"
"1500","6","BE","05m","P","6BE05mP","15/8","Araneae","Lycosidae","Pardosa","sp.",2,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","6BE05m","6BE","6BEP","Pardosa sp.","6BE05m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp."
"1501","6","BE","05m","P","6BE05mP","15/8","Coleoptera","Carabidae","Harpalus","pygmaeus",3,"2","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","6BE05m","6BE","6BEP","Harpalus pygmaeus","6BE05m 2","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus"
"1502","6","BE","05m","P","6BE05mP","15/8","Coleoptera","Carabidae","Harpalus","smaragdinus",1,"2","x","x","Carabidae_Harpalus_smaragdinus","Carabidae_Harpalus","6BE05m","6BE","6BEP","Harpalus smaragdinus","6BE05m 2","Coleoptera_Carabidae_Harpalus_smaragdinus","S_Coleoptera_Carabidae_Harpalus_smaragdinus"
"1503","6","BE","05m","P","6BE05mP","15/8","Coleoptera","Carabidae","","",1,"2","","","Carabidae__","Carabidae_","6BE05m","6BE","6BEP"," ","6BE05m 2","Coleoptera_Carabidae__","F_Coleoptera_Carabidae__"
"1504","6","BE","05m","P","6BE05mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BE05m","6BE","6BEP"," ","6BE05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1505","6","BE","05m","P","6BE05mP","15/8","Neuroptera","","","",0,"2","","","__","_","6BE05m","6BE","6BEP"," ","6BE05m 2","Neuroptera___","O_Neuroptera___"
"1506","6","BE","05m","P","6BE05mP","15/8","Opiliones","","","",0,"2","","","__","_","6BE05m","6BE","6BEP"," ","6BE05m 2","Opiliones___","O_Opiliones___"
"1507","6","BE","20m","P","6BE20mP","15/8","Araneae","Lycosidae","Pardosa","sp.",1,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","6BE20m","6BE","6BEP","Pardosa sp.","6BE20m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp."
"1508","6","BE","20m","P","6BE20mP","15/8","Coleoptera","Carabidae","Amara","aenea",1,"2","x","x","Carabidae_Amara_aenea","Carabidae_Amara","6BE20m","6BE","6BEP","Amara aenea","6BE20m 2","Coleoptera_Carabidae_Amara_aenea","S_Coleoptera_Carabidae_Amara_aenea"
"1509","6","BE","20m","P","6BE20mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BE20m","6BE","6BEP"," ","6BE20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1510","6","BE","20m","P","6BE20mP","15/8","Neuroptera","","","",0,"2","","","__","_","6BE20m","6BE","6BEP"," ","6BE20m 2","Neuroptera___","O_Neuroptera___"
"1511","6","BE","20m","P","6BE20mP","15/8","Opiliones","","","",0,"2","","","__","_","6BE20m","6BE","6BEP"," ","6BE20m 2","Opiliones___","O_Opiliones___"
"1512","6","BF","00m","B","6BF00mB","8/8","Araneae","Anyphaenidae","Anyphaena","sp.",1,"2","","x","Anyphaenidae_Anyphaena_sp.","Anyphaenidae_Anyphaena","6BF00m","6BF","6BFB","Anyphaena sp.","6BF00m 2","Araneae_Anyphaenidae_Anyphaena_sp.","G_Araneae_Anyphaenidae_Anyphaena_sp."
"1513","6","BF","00m","B","6BF00mB","8/8","Araneae","Oxyopidae","Oxyopes","sp.",3,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","6BF00m","6BF","6BFB","Oxyopes sp.","6BF00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"1514","6","BF","00m","B","6BF00mB","8/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","6BF00m","6BF","6BFB"," ","6BF00m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__"
"1515","6","BF","00m","B","6BF00mB","8/8","Araneae","Pisauridae","Pisaura","mirabilis",2,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","6BF00m","6BF","6BFB","Pisaura mirabilis","6BF00m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis"
"1516","6","BF","00m","B","6BF00mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",8,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","6BF00m","6BF","6BFB","Pseudeuophrys sp.","6BF00m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"1517","6","BF","00m","B","6BF00mB","8/8","Araneae","Salticidae","Salticus","scenicus",1,"2","x","x","Salticidae_Salticus_scenicus","Salticidae_Salticus","6BF00m","6BF","6BFB","Salticus scenicus","6BF00m 2","Araneae_Salticidae_Salticus_scenicus","S_Araneae_Salticidae_Salticus_scenicus"
"1518","6","BF","00m","B","6BF00mB","8/8","Araneae","Salticidae","Salticus","sp.",4,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","6BF00m","6BF","6BFB","Salticus sp.","6BF00m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp."
"1519","6","BF","00m","B","6BF00mB","8/8","Araneae","Segestriidae","Segestria","bavarica",1,"2","x","x","Segestriidae_Segestria_bavarica","Segestriidae_Segestria","6BF00m","6BF","6BFB","Segestria bavarica","6BF00m 2","Araneae_Segestriidae_Segestria_bavarica","S_Araneae_Segestriidae_Segestria_bavarica"
"1520","6","BF","00m","B","6BF00mB","8/8","Araneae","Theridiidae","Theridion","sp.",1,"2","","x","Theridiidae_Theridion_sp.","Theridiidae_Theridion","6BF00m","6BF","6BFB","Theridion sp.","6BF00m 2","Araneae_Theridiidae_Theridion_sp.","G_Araneae_Theridiidae_Theridion_sp."
"1521","6","BF","00m","B","6BF00mB","8/8","Araneae","Thomisidae","Synema","globosum",1,"2","x","x","Thomisidae_Synema_globosum","Thomisidae_Synema","6BF00m","6BF","6BFB","Synema globosum","6BF00m 2","Araneae_Thomisidae_Synema_globosum","S_Araneae_Thomisidae_Synema_globosum"
"1522","6","BF","00m","B","6BF00mB","8/8","Araneae","Thomisidae","Xysticus","sp.",4,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BF00m","6BF","6BFB","Xysticus sp.","6BF00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"1523","6","BF","00m","B","6BF00mB","8/8","Araneae","Thomisidae","","",1,"2","","","Thomisidae__","Thomisidae_","6BF00m","6BF","6BFB"," ","6BF00m 2","Araneae_Thomisidae__","F_Araneae_Thomisidae__"
"1524","6","BF","00m","B","6BF00mB","8/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BF00m","6BF","6BFB"," ","6BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1525","6","BF","00m","B","6BF00mB","8/8","Neuroptera","Chrysopidae","","",2,"2","","","Chrysopidae__","Chrysopidae_","6BF00m","6BF","6BFB"," ","6BF00m 2","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__"
"1526","6","BF","00m","B","6BF00mB","8/8","Opiliones","","","",0,"2","","","__","_","6BF00m","6BF","6BFB"," ","6BF00m 2","Opiliones___","O_Opiliones___"
"1527","6","BF","05m","B","6BF05mB","8/8","Araneae","Anyphaenidae","Anyphaena","sp.",1,"2","","x","Anyphaenidae_Anyphaena_sp.","Anyphaenidae_Anyphaena","6BF05m","6BF","6BFB","Anyphaena sp.","6BF05m 2","Araneae_Anyphaenidae_Anyphaena_sp.","G_Araneae_Anyphaenidae_Anyphaena_sp."
"1528","6","BF","05m","B","6BF05mB","8/8","Araneae","Pisauridae","Pisaura","mirabilis",1,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","6BF05m","6BF","6BFB","Pisaura mirabilis","6BF05m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis"
"1529","6","BF","05m","B","6BF05mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",1,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","6BF05m","6BF","6BFB","Pseudeuophrys sp.","6BF05m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"1530","6","BF","05m","B","6BF05mB","8/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","6BF05m","6BF","6BFB","Salticus sp.","6BF05m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp."
"1531","6","BF","05m","B","6BF05mB","8/8","Araneae","Theridiidae","","",1,"2","","","Theridiidae__","Theridiidae_","6BF05m","6BF","6BFB"," ","6BF05m 2","Araneae_Theridiidae__","F_Araneae_Theridiidae__"
"1532","6","BF","05m","B","6BF05mB","8/8","Araneae","Thomisidae","Xysticus","sp.",6,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BF05m","6BF","6BFB","Xysticus sp.","6BF05m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"1533","6","BF","05m","B","6BF05mB","8/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BF05m","6BF","6BFB"," ","6BF05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1534","6","BF","05m","B","6BF05mB","8/8","Neuroptera","","","",0,"2","","","__","_","6BF05m","6BF","6BFB"," ","6BF05m 2","Neuroptera___","O_Neuroptera___"
"1535","6","BF","05m","B","6BF05mB","8/8","Opiliones","","","",0,"2","","","__","_","6BF05m","6BF","6BFB"," ","6BF05m 2","Opiliones___","O_Opiliones___"
"1536","6","BF","20m","B","6BF20mB","8/8","Araneae","Araneidae","Araneus","sp.",1,"2","","x","Araneidae_Araneus_sp.","Araneidae_Araneus","6BF20m","6BF","6BFB","Araneus sp.","6BF20m 2","Araneae_Araneidae_Araneus_sp.","G_Araneae_Araneidae_Araneus_sp."
"1537","6","BF","20m","B","6BF20mB","8/8","Araneae","Oxyopidae","Oxyopes","sp.",4,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","6BF20m","6BF","6BFB","Oxyopes sp.","6BF20m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp."
"1538","6","BF","20m","B","6BF20mB","8/8","Araneae","Salticidae","Leptorchestes","berolinensis",1,"2","x","x","Salticidae_Leptorchestes_berolinensis","Salticidae_Leptorchestes","6BF20m","6BF","6BFB","Leptorchestes berolinensis","6BF20m 2","Araneae_Salticidae_Leptorchestes_berolinensis","S_Araneae_Salticidae_Leptorchestes_berolinensis"
"1539","6","BF","20m","B","6BF20mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",2,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","6BF20m","6BF","6BFB","Pseudeuophrys sp.","6BF20m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp."
"1540","6","BF","20m","B","6BF20mB","8/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","6BF20m","6BF","6BFB","Salticus sp.","6BF20m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp."
"1541","6","BF","20m","B","6BF20mB","8/8","Araneae","Thomisidae","Synema","globosum",1,"2","x","x","Thomisidae_Synema_globosum","Thomisidae_Synema","6BF20m","6BF","6BFB","Synema globosum","6BF20m 2","Araneae_Thomisidae_Synema_globosum","S_Araneae_Thomisidae_Synema_globosum"
"1542","6","BF","20m","B","6BF20mB","8/8","Araneae","Thomisidae","Xysticus","sp.",3,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BF20m","6BF","6BFB","Xysticus sp.","6BF20m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp."
"1543","6","BF","20m","B","6BF20mB","8/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","6BF20m","6BF","6BFB"," ","6BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__"
"1544","6","BF","20m","B","6BF20mB","8/8","Neuroptera","","","",0,"2","","","__","_","6BF20m","6BF","6BFB"," ","6BF20m 2","Neuroptera___","O_Neuroptera___"
"1545","6","BF","20m","B","6BF20mB","8/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","6BF20m","6BF","6BFB","Phalangium opilio","6BF20m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio"
"1546","6","BF","00m","F","6BF00mF","3/9","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","6BF00m","6BF","6BFF"," ","6BF00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__"
