"","couple","bande","mod","date","annee","ini","restant","paras","pred","Tx_pred","Tx_para","session","code2","code3","code2_session"
"1486","7","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","7BF00m","7BF","7BF00m 2"
"1487","7","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BF00m","7BF","7BF00m 2"
"1488","7","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","7BF00m","7BF","7BF00m 2"
"1489","7","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","7BF00m","7BF","7BF00m 2"
"1490","7","BF","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BF05m","7BF","7BF05m 2"
"1491","7","BF","05m","27/8/18","2018",10,0,0,10,1,0,"2","7BF05m","7BF","7BF05m 2"
"1492","7","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF05m","7BF","7BF05m 2"
"1493","7","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF05m","7BF","7BF05m 2"
"1494","7","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF20m","7BF","7BF20m 2"
"1495","7","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BF20m","7BF","7BF20m 2"
"1496","7","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF20m","7BF","7BF20m 2"
"1497","7","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF20m","7BF","7BF20m 2"
"1498","8","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1499","8","BE","00m","27/8/18","2018",10,0,0,10,1,0,"2","8BE00m","8BE","8BE00m 2"
"1500","8","BE","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","8BE00m","8BE","8BE00m 2"
"1501","8","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1502","8","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"1503","8","BE","05m","27/8/18","2018",10,1,0,9,0.9,0,"2","8BE05m","8BE","8BE05m 2"
"1504","8","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","8BE05m","8BE","8BE05m 2"
"1505","8","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","8BE05m","8BE","8BE05m 2"
"1506","8","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BE20m","8BE","8BE20m 2"
"1507","8","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","8BE20m","8BE","8BE20m 2"
"1508","8","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"1509","8","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BE20m","8BE","8BE20m 2"
"1510","8","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF00m","8BF","8BF00m 2"
"1511","8","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF00m","8BF","8BF00m 2"
"1512","8","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","8BF00m","8BF","8BF00m 2"
"1513","8","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","8BF00m","8BF","8BF00m 2"
"1514","8","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF05m","8BF","8BF05m 2"
"1515","8","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF05m","8BF","8BF05m 2"
"1516","8","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","8BF05m","8BF","8BF05m 2"
"1517","8","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF05m","8BF","8BF05m 2"
"1518","8","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BF20m","8BF","8BF20m 2"
"1519","8","BF","20m","27/8/18","2018",10,6,0,4,0.4,0,"2","8BF20m","8BF","8BF20m 2"
"1520","8","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF20m","8BF","8BF20m 2"
"1521","8","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BF20m","8BF","8BF20m 2"
"1522","9","BE","00m","27/8/18","2018",10,3,0,7,0.7,0,"2","9BE00m","9BE","9BE00m 2"
"1523","9","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","9BE00m","9BE","9BE00m 2"
"1524","9","BE","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","9BE00m","9BE","9BE00m 2"
"1525","9","BE","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","9BE00m","9BE","9BE00m 2"
"1526","9","BE","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","9BE05m","9BE","9BE05m 2"
"1527","9","BE","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","9BE05m","9BE","9BE05m 2"
"1528","9","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","9BE05m","9BE","9BE05m 2"
"1529","9","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BE05m","9BE","9BE05m 2"
"1530","9","BE","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BE20m","9BE","9BE20m 2"
"1531","9","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","9BE20m","9BE","9BE20m 2"
"1532","9","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","9BE20m","9BE","9BE20m 2"
"1533","9","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","9BE20m","9BE","9BE20m 2"
"1534","9","BF","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","9BF00m","9BF","9BF00m 2"
"1535","9","BF","00m","27/8/18","2018",10,0,0,10,1,0,"2","9BF00m","9BF","9BF00m 2"
"1536","9","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BF00m","9BF","9BF00m 2"
"1537","9","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","9BF00m","9BF","9BF00m 2"
"1538","9","BF","05m","27/8/18","2018",10,4,0,6,0.6,0,"2","9BF05m","9BF","9BF05m 2"
"1539","9","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","9BF05m","9BF","9BF05m 2"
"1540","9","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","9BF05m","9BF","9BF05m 2"
"1541","9","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","9BF05m","9BF","9BF05m 2"
"1542","9","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BF20m","9BF","9BF20m 2"
"1543","9","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BF20m","9BF","9BF20m 2"
"1544","9","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BF20m","9BF","9BF20m 2"
"1545","9","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","9BF20m","9BF","9BF20m 2"
"1546","10","BE","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","10BE00m","10BE","10BE00m 2"
"1547","10","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","10BE00m","10BE","10BE00m 2"
"1548","10","BE","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","10BE00m","10BE","10BE00m 2"
"1549","10","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","10BE00m","10BE","10BE00m 2"
"1550","10","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","10BE05m","10BE","10BE05m 2"
"1551","10","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","10BE05m","10BE","10BE05m 2"
"1552","10","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","10BE05m","10BE","10BE05m 2"
"1553","10","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","10BE05m","10BE","10BE05m 2"
"1554","10","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","10BE20m","10BE","10BE20m 2"
"1555","10","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","10BE20m","10BE","10BE20m 2"
"1556","10","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","10BE20m","10BE","10BE20m 2"
"1557","10","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","10BE20m","10BE","10BE20m 2"
"1558","10","BF","00m","27/8/18","2018",10,6,0,4,0.4,0,"2","10BF00m","10BF","10BF00m 2"
"1559","10","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","10BF00m","10BF","10BF00m 2"
"1560","10","BF","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","10BF00m","10BF","10BF00m 2"
"1561","10","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","10BF00m","10BF","10BF00m 2"
"1562","10","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","10BF05m","10BF","10BF05m 2"
"1563","10","BF","05m","27/8/18","2018",10,0,0,10,1,0,"2","10BF05m","10BF","10BF05m 2"
"1564","10","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","10BF05m","10BF","10BF05m 2"
"1565","10","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","10BF05m","10BF","10BF05m 2"
"1566","10","BF","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","10BF20m","10BF","10BF20m 2"
"1567","10","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","10BF20m","10BF","10BF20m 2"
"1568","10","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","10BF20m","10BF","10BF20m 2"
"1569","10","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","10BF20m","10BF","10BF20m 2"
"1570","11","BE","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","11BE00m","11BE","11BE00m 2"
"1571","11","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","11BE00m","11BE","11BE00m 2"
"1572","11","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","11BE00m","11BE","11BE00m 2"
"1573","11","BE","00m","27/8/18","2018",10,3,0,7,0.7,0,"2","11BE00m","11BE","11BE00m 2"
"1574","11","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","11BE05m","11BE","11BE05m 2"
"1575","11","BE","05m","27/8/18","2018",10,0,0,10,1,0,"2","11BE05m","11BE","11BE05m 2"
"1576","11","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","11BE05m","11BE","11BE05m 2"
"1577","11","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","11BE05m","11BE","11BE05m 2"
"1578","11","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","11BE20m","11BE","11BE20m 2"
"1579","11","BE","20m","27/8/18","2018",10,1,0,9,0.9,0,"2","11BE20m","11BE","11BE20m 2"
"1580","11","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","11BE20m","11BE","11BE20m 2"
"1581","11","BE","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","11BE20m","11BE","11BE20m 2"
"1582","11","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","11BF00m","11BF","11BF00m 2"
"1583","11","BF","00m","27/8/18","2018",10,0,0,10,1,0,"2","11BF00m","11BF","11BF00m 2"
"1584","11","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","11BF00m","11BF","11BF00m 2"
"1585","11","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","11BF00m","11BF","11BF00m 2"
"1586","11","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","11BF05m","11BF","11BF05m 2"
"1587","11","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","11BF05m","11BF","11BF05m 2"
"1588","11","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","11BF05m","11BF","11BF05m 2"
"1589","11","BF","05m","27/8/18","2018",10,10,0,0,0,0,"2","11BF05m","11BF","11BF05m 2"
"1590","11","BF","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","11BF20m","11BF","11BF20m 2"
"1591","11","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","11BF20m","11BF","11BF20m 2"
"1592","11","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","11BF20m","11BF","11BF20m 2"
"1593","11","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","11BF20m","11BF","11BF20m 2"
"1594","12","BE","00m","27/8/18","2018",10,0,0,10,1,0,"2","12BE00m","12BE","12BE00m 2"
"1595","12","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","12BE00m","12BE","12BE00m 2"
"1596","12","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","12BE00m","12BE","12BE00m 2"
"1597","12","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","12BE00m","12BE","12BE00m 2"
"1598","12","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","12BE05m","12BE","12BE05m 2"
"1599","12","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","12BE05m","12BE","12BE05m 2"
"1600","12","BE","05m","27/8/18","2018",10,0,0,10,1,0,"2","12BE05m","12BE","12BE05m 2"
"1601","12","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","12BE05m","12BE","12BE05m 2"
"1602","12","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","12BE20m","12BE","12BE20m 2"
"1603","12","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","12BE20m","12BE","12BE20m 2"
"1604","12","BE","20m","27/8/18","2018",10,4,0,6,0.6,0,"2","12BE20m","12BE","12BE20m 2"
"1605","12","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","12BE20m","12BE","12BE20m 2"
"1606","12","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","12BF00m","12BF","12BF00m 2"
"1607","12","BF","00m","27/8/18","2018",10,0,0,10,1,0,"2","12BF00m","12BF","12BF00m 2"
"1608","12","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","12BF00m","12BF","12BF00m 2"
"1609","12","BF","00m","27/8/18","2018",10,1,0,9,0.9,0,"2","12BF00m","12BF","12BF00m 2"
"1610","12","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","12BF05m","12BF","12BF05m 2"
"1611","12","BF","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","12BF05m","12BF","12BF05m 2"
"1612","12","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","12BF05m","12BF","12BF05m 2"
"1613","12","BF","05m","27/8/18","2018",10,4,0,6,0.6,0,"2","12BF05m","12BF","12BF05m 2"
"1614","12","BF","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","12BF20m","12BF","12BF20m 2"
"1615","12","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","12BF20m","12BF","12BF20m 2"
"1616","12","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","12BF20m","12BF","12BF20m 2"
"1617","12","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","12BF20m","12BF","12BF20m 2"
"1618","1","BE","00m","30/8/18","2018",10,0,0,10,1,0,"2","1BE00m","1BE","1BE00m 2"
"1619","1","BE","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BE00m","1BE","1BE00m 2"
"1620","1","BE","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","1BE00m","1BE","1BE00m 2"
"1621","1","BE","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BE00m","1BE","1BE00m 2"
"1622","1","BE","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","1BE05m","1BE","1BE05m 2"
"1623","1","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BE05m","1BE","1BE05m 2"
"1624","1","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BE05m","1BE","1BE05m 2"
"1625","1","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","1BE05m","1BE","1BE05m 2"
"1626","1","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","1BE20m","1BE","1BE20m 2"
"1627","1","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BE20m","1BE","1BE20m 2"
"1628","1","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","1BE20m","1BE","1BE20m 2"
"1629","1","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BE20m","1BE","1BE20m 2"
"1630","1","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","1BF00m","1BF","1BF00m 2"
"1631","1","BF","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","1BF00m","1BF","1BF00m 2"
"1632","1","BF","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","1BF00m","1BF","1BF00m 2"
"1633","1","BF","00m","30/8/18","2018",10,5,0,5,0.5,0,"2","1BF00m","1BF","1BF00m 2"
"1634","1","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","1BF05m","1BF","1BF05m 2"
"1635","1","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","1BF05m","1BF","1BF05m 2"
"1636","1","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BF05m","1BF","1BF05m 2"
"1637","1","BF","05m","30/8/18","2018",10,4,0,6,0.6,0,"2","1BF05m","1BF","1BF05m 2"
"1638","1","BF","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","1BF20m","1BF","1BF20m 2"
"1639","1","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","1BF20m","1BF","1BF20m 2"
"1640","1","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","1BF20m","1BF","1BF20m 2"
"1641","1","BF","20m","30/8/18","2018",10,2,0,8,0.8,0,"2","1BF20m","1BF","1BF20m 2"
"1642","2","BE","00m","30/8/18","2018",10,10,0,0,0,0,"2","2BE00m","2BE","2BE00m 2"
"1643","2","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BE00m","2BE","2BE00m 2"
"1644","2","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BE00m","2BE","2BE00m 2"
"1645","2","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","2BE00m","2BE","2BE00m 2"
"1646","2","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BE05m","2BE","2BE05m 2"
"1647","2","BE","05m","30/8/18","2018",10,3,0,7,0.7,0,"2","2BE05m","2BE","2BE05m 2"
"1648","2","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BE05m","2BE","2BE05m 2"
"1649","2","BE","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BE05m","2BE","2BE05m 2"
"1650","2","BE","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BE20m","2BE","2BE20m 2"
"1651","2","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","2BE20m","2BE","2BE20m 2"
"1652","2","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","2BE20m","2BE","2BE20m 2"
"1653","2","BE","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BE20m","2BE","2BE20m 2"
"1654","2","BF","00m","30/8/18","2018",10,4,0,6,0.6,0,"2","2BF00m","2BF","2BF00m 2"
"1655","2","BF","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BF00m","2BF","2BF00m 2"
"1656","2","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BF00m","2BF","2BF00m 2"
"1657","2","BF","00m","30/8/18","2018",10,5,0,5,0.5,0,"2","2BF00m","2BF","2BF00m 2"
"1658","2","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BF05m","2BF","2BF05m 2"
"1659","2","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BF05m","2BF","2BF05m 2"
"1660","2","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BF05m","2BF","2BF05m 2"
"1661","2","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BF05m","2BF","2BF05m 2"
"1662","2","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BF20m","2BF","2BF20m 2"
"1663","2","BF","20m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BF20m","2BF","2BF20m 2"
"1664","2","BF","20m","30/8/18","2018",10,10,0,0,0,0,"2","2BF20m","2BF","2BF20m 2"
"1665","2","BF","20m","30/8/18","2018",10,4,0,6,0.6,0,"2","2BF20m","2BF","2BF20m 2"
"1666","6","BE","00m","30/8/18","2018",NA,NA,NA,NA,NA,NA,"2","6BE00m","6BE","6BE00m 2"
"1667","6","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","6BE00m","6BE","6BE00m 2"
"1668","6","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","6BE00m","6BE","6BE00m 2"
"1669","6","BE","00m","30/8/18","2018",10,4,0,6,0.6,0,"2","6BE00m","6BE","6BE00m 2"
"1670","6","BE","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BE05m","6BE","6BE05m 2"
"1671","6","BE","05m","30/8/18","2018",10,3,0,7,0.7,0,"2","6BE05m","6BE","6BE05m 2"
"1672","6","BE","05m","30/8/18","2018",10,4,0,6,0.6,0,"2","6BE05m","6BE","6BE05m 2"
"1673","6","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BE05m","6BE","6BE05m 2"
"1674","6","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BE20m","6BE","6BE20m 2"
"1675","6","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BE20m","6BE","6BE20m 2"
"1676","6","BE","20m","30/8/18","2018",10,10,0,0,0,0,"2","6BE20m","6BE","6BE20m 2"
"1677","6","BE","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","6BE20m","6BE","6BE20m 2"
"1678","6","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BF00m","6BF","6BF00m 2"
"1679","6","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BF00m","6BF","6BF00m 2"
"1680","6","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BF00m","6BF","6BF00m 2"
"1681","6","BF","00m","30/8/18","2018",10,10,0,0,0,0,"2","6BF00m","6BF","6BF00m 2"
"1682","6","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BF05m","6BF","6BF05m 2"
"1683","6","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","6BF05m","6BF","6BF05m 2"
"1684","6","BF","05m","30/8/18","2018",10,2,0,8,0.8,0,"2","6BF05m","6BF","6BF05m 2"
"1685","6","BF","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","6BF05m","6BF","6BF05m 2"
"1686","6","BF","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","6BF20m","6BF","6BF20m 2"
"1687","6","BF","20m","30/8/18","2018",10,10,0,0,0,0,"2","6BF20m","6BF","6BF20m 2"
"1688","6","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BF20m","6BF","6BF20m 2"
"1689","6","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BF20m","6BF","6BF20m 2"
"1690","7","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BE00m","7BE","7BE00m 2"
"1691","7","BE","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BE00m","7BE","7BE00m 2"
"1692","7","BE","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BE00m","7BE","7BE00m 2"
"1693","7","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","7BE00m","7BE","7BE00m 2"
"1694","7","BE","05m","30/8/18","2018",10,3,0,7,0.7,0,"2","7BE05m","7BE","7BE05m 2"
"1695","7","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BE05m","7BE","7BE05m 2"
"1696","7","BE","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","7BE05m","7BE","7BE05m 2"
"1697","7","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BE05m","7BE","7BE05m 2"
"1698","7","BE","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","7BE20m","7BE","7BE20m 2"
"1699","7","BE","20m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BE20m","7BE","7BE20m 2"
"1700","7","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BE20m","7BE","7BE20m 2"
"1701","7","BE","20m","30/8/18","2018",10,2,0,8,0.8,0,"2","7BE20m","7BE","7BE20m 2"
"1702","7","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"1703","7","BF","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BF00m","7BF","7BF00m 2"
"1704","7","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"1705","7","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"1706","7","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF05m","7BF","7BF05m 2"
"1707","7","BF","05m","30/8/18","2018",10,9,0,1,0.1,0,"2","7BF05m","7BF","7BF05m 2"
"1708","7","BF","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","7BF05m","7BF","7BF05m 2"
"1709","7","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF05m","7BF","7BF05m 2"
"1710","7","BF","20m","30/8/18","2018",10,3,0,7,0.7,0,"2","7BF20m","7BF","7BF20m 2"
"1711","7","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF20m","7BF","7BF20m 2"
"1712","7","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF20m","7BF","7BF20m 2"
"1713","7","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF20m","7BF","7BF20m 2"
"1714","8","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE00m","8BE","8BE00m 2"
"1715","8","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE00m","8BE","8BE00m 2"
"1716","8","BE","00m","30/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1717","8","BE","00m","30/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1718","8","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BE05m","8BE","8BE05m 2"
"1719","8","BE","05m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"1720","8","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","8BE05m","8BE","8BE05m 2"
"1721","8","BE","05m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"1722","8","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BE20m","8BE","8BE20m 2"
"1723","8","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"1724","8","BE","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","8BE20m","8BE","8BE20m 2"
"1725","8","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"1726","8","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF00m","8BF","8BF00m 2"
"1727","8","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BF00m","8BF","8BF00m 2"
"1728","8","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF00m","8BF","8BF00m 2"
"1729","8","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF00m","8BF","8BF00m 2"
"1730","8","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","8BF05m","8BF","8BF05m 2"
"1731","8","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF05m","8BF","8BF05m 2"
